name,lat,lon,obs_cnt,temp_avg,temp_var,temp_cnt,temp_max,temp_min,temp_1,temp_5,temp_10,temp_20,temp_50,temp_80,temp_90,temp_95,temp_99,dni_avg,dni_var,dni_cnt,dni_max,dni_min
76671,33.29,-116.34,17520,21.5288184931508,91.3554768846856,17520,46,1.1,4.2,7.8,10.1,12.9,20.2,30.3,35.6,39.3,43.4,312.328082191781,143141.226564508,17520,1006,0
76672,33.29,-116.3,17520,21.4744406392696,92.8033183696721,17520,46,0.9,4,7.6,9.9,12.7,20.2,30.3,35.6,39.3,43.4,309.751997716895,142065.605995229,17520,1006,0
76673,33.29,-116.26,17520,21.3048630136984,92.4155365986194,17520,45.9,0.8,3.9,7.5,9.8,12.6,20,30.1,35.4,39.2,43.2299999999999,313.482819634703,143911.590434894,17520,1007,0
76674,33.29,-116.22,17520,21.3582876712329,98.454015447808,17520,46.3,0.2,3.4,6.9,9.3,12.2,20.1,30.3,35.9,39.6,43.6,314.711872146119,144686.952767293,17520,1010,0
76675,33.29,-116.18,17520,21.3393378995433,98.4243728705771,17520,46.3,0.2,3.4,6.9,9.2,12.2,20.1,30.3,35.9,39.6,43.6,314.826883561644,144515.534673093,17520,1011,0
76676,33.29,-116.14,17520,21.6122203196347,98.0601058068143,17520,46.6,0.6,3.7,7.2,9.6,12.5,20.4,30.6,36.1,39.9,43.9,317.897888127854,145702.100138237,17520,1016,0
76677,33.29,-116.1,17520,22.0329566210046,98.2727502053258,17520,47,1,4.1,7.6,9.9,12.9,20.9,31,36.6,40.2,44.2,315.316552511416,143456.849843027,17520,1010,0
76678,33.29,-116.06,17520,22.5232534246575,98.0212287547677,17520,47.5,1.5,4.6,8.1,10.4,13.4,21.3,31.5,37,40.7,44.7,311.745433789954,141449.992159076,17520,1007,0
76679,33.29,-116.02,17520,23.2148458904109,98.2388052162703,17520,48.1,2.2,5.3,8.8,11.1,14,22.1,32.2,37.7,41.3,45.3,309.595091324201,140375.167165829,17520,1006,0
76680,33.29,-115.98,17520,23.3682648401826,98.2344195017502,17520,48.2,2.3,5.47,8.9,11.2,14.2,22.3,32.4,37.8,41.4,45.5,309.441666666667,140138.314765874,17520,1006,0
76681,33.29,-115.94,17520,23.6943721461186,98.2015346248999,17520,48.4,2.7,5.8,9.2,11.5,14.5,22.6,32.7,38.1,41.7,45.7299999999999,305.305194063927,136517.961020994,17520,1006,0
76682,33.29,-115.9,17520,23.8005308219178,98.398075521626,17520,48.5,2.8,5.9,9.3,11.55,14.6,22.7,32.9,38.2,41.8,45.8,302.288812785388,136308.744255239,17520,1006,0
76683,33.29,-115.86,17520,23.8292408675798,98.626543176182,17520,48.4,2.8,5.9,9.3,11.5,14.5,22.8,32.9,38.2,41.7,45.8,297.881278538813,135035.617161918,17520,1008,0
76684,33.29,-115.82,17520,23.8455136986301,98.8025028470079,17520,48.4,2.8,5.87,9.3,11.45,14.5,22.9,33,38.2,41.7,45.7299999999999,292.359303652968,134414.075642633,17520,1009,0
76685,33.29,-115.78,17520,23.8259132420092,98.7363739590232,17520,48.4,2.8,5.9,9.25,11.4,14.5,22.8,33,38.2,41.7,45.7,288.856563926941,134257.298849548,17520,1010,0
76686,33.29,-115.74,17520,23.8745719178082,99.1480998795257,17520,48.3,2.6,5.8,9.2,11.4,14.5,23,33.1,38.2,41.6,45.7,295.49845890411,135957.280892676,17520,1010,0
76687,33.29,-115.7,17520,23.8464383561645,99.0105016127342,17520,48.3,2.6,5.87,9.2,11.4,14.5,22.9,33,38.2,41.6,45.7,295.153824200913,135737.769646883,17520,1011,0
76688,33.29,-115.66,17520,23.9405593607306,100.514927708103,17520,48.3,2.1,5.7,9.1,11.3,14.5,23.1,33.2,38.2,41.6,45.7,295.032077625571,133080.131626947,17520,1011,0
76689,33.29,-115.62,17520,23.9426769406392,100.558917772219,17520,48.3,2,5.7,9.1,11.3,14.5,23.1,33.2,38.25,41.6,45.7,299.862385844749,134905.745145974,17520,1011,0
76690,33.29,-115.58,17520,23.8856792237443,101.107347275372,17520,48.3,1.6,5.6,9,11.1,14.4,23,33.2,38.2,41.6,45.7,316.526312785388,143085.824183442,17520,1011,0
76691,33.29,-115.54,17520,23.7323002283104,101.275905662469,17520,48.2,1.4,5.4,8.8,11,14.2,22.9,33.1,38.1,41.5,45.5299999999999,318.276312785388,144249.092035487,17520,1013,0
76692,33.29,-115.5,17520,23.4628139269407,101.515407458953,17520,47.9,1.1,5.1,8.5,10.7,14,22.6,32.8,37.8,41.2,45.3,320.149315068493,145305.888429216,17520,1014,0
76693,33.29,-115.46,17520,23.0009988584474,102.086844712597,17520,47.5,0.6,4.5,8,10.2,13.5,22.1,32.4,37.4,40.8,44.9,319.252682648402,145546.163843489,17520,1014,0
76694,33.29,-115.42,17520,23.0206164383562,102.231485435384,17520,47.6,0.6,4.5,8,10.2,13.5,22.1,32.4,37.4,40.8,44.9,321.242180365297,146388.740763122,17520,1015,0
76695,33.29,-115.38,17520,22.020975108472,102.945472666009,17516,46.6,0.1,3.4,6.9,9.1,12.4,21.1,31.4,36.5,39.9,44,322.935216894977,147693.403702917,17520,1017,0
76696,33.29,-115.34,17520,21.6201781431997,103.175771657866,17514,46.3,0,3,6.5,8.7,12,20.8,31,36.1,39.5,43.6,324.038584474886,149355.125516147,17520,1020,0
76697,33.29,-115.3,17520,20.5380715022345,102.903308971907,17454,45.2,0,1.7,5.2,7.5,10.8,19.6,29.8,35,38.4,42.5,327.880194063927,151843.976341551,17520,1025,0
76698,33.29,-115.26,17520,20.7125357920055,103.366800636568,17462,45.4,0,1.8,5.4,7.6,11,19.8,30,35.2,38.6,42.7,325.288299086758,150162.543341613,17520,1022,0
77017,33.33,-116.74,17520,14.8476609892674,72.7809080210953,17144,38,0,-1.4,2.3,4.4,6.9,13,22.3,27.4,31.2,35.4,314.699029680365,159818.706317921,17520,1067,0
77018,33.33,-116.7,17520,15.5593773508477,74.4266367419168,17281,38.8,0,-0.6,3.1,5.2,7.6,13.9,23.2,28.3,32.1,36.2,309.738584474886,157253.695685656,17520,1062,0
77019,33.33,-116.66,17520,14.9958155821418,74.6640556774395,17135,38.2,0,-1.5,2.2,4.3,6.8,13.2,22.6,27.8,31.5,35.6,309.61598173516,158445.776147319,17520,1064,0
77020,33.33,-116.62,17520,14.812672757086,74.8191623786461,17076,38,0,-1.8,1.8,4,6.5,13,22.5,27.6,31.3,35.4,309.761130136986,160107.506897036,17520,1069,0
77021,33.33,-116.58,17520,12.9960228654828,71.8579590035514,16444,35.7,0,-4.3,-0.7,1.5,4.1,10.6,20.2,25.4,29.1,33.1,313.149315068493,163714.605821789,17520,1075,0
77022,33.33,-116.54,17520,12.5884723173694,71.2213512846246,16057,35.1,0,-5.2,-1.6,0.6,3.2,9.9,19.6,24.8,28.5,32.5,319.024257990868,163901.733814184,17520,1073,0
77023,33.33,-116.5,17520,14.5116983372922,78.9470856599298,16840,37.9,0,-2.9,0.6,2.9,5.5,12.5,22.3,27.55,31.3,35.3,321.160388127854,158603.725972356,17520,1062,0
77024,33.33,-116.46,17520,16.9014208975915,85.294491973539,17313,40.9,0,-0.3,3.2,5.5,8.2,15.3,25.3,30.5,34.2,38.2,324.619634703196,157125.446614841,17520,1052,0
77025,33.33,-116.42,17520,20.1539445142139,89.8782041693255,17518,44.5,0,3,6.5,8.8,11.6,18.8,28.8,34.1,37.8,41.9,319.534589041096,150279.839547875,17520,1020,0
77026,33.33,-116.38,17520,21.3496632420091,91.4903406594624,17520,45.8,0.8,4,7.5,9.9,12.7,20,30.1,35.4,39.1,43.2,313.575456621005,144394.117600698,17520,1007,0
77027,33.33,-116.34,17520,21.4685673515983,92.158026145358,17520,45.9,0.9,4,7.6,9.9,12.8,20.2,30.25,35.6,39.3,43.3,318.611700913242,148239.665243543,17520,1015,0
77028,33.33,-116.3,17520,21.8717237442922,96.7850237994697,17520,46.7,0.8,4,7.5,9.9,12.9,20.6,30.8,36.3,40,44,314.277625570776,144394.714403155,17520,1007,0
77029,33.33,-116.26,17520,22.0273858447488,96.9691146910042,17520,46.9,1,4.2,7.7,10.1,13,20.8,30.9,36.5,40.2,44.2,309.546689497717,141624.361082686,17520,1004,0
77030,33.33,-116.22,17520,21.8378253424658,97.1681159395809,17520,46.7,0.8,4,7.5,9.9,12.8,20.6,30.8,36.3,40,44,312.627796803653,144804.476046722,17520,1012,0
77031,33.33,-116.18,17520,20.3980644056184,98.638764596778,17514,45.3,0,2.4,5.9,8.3,11.2,19.2,29.4,35,38.6,42.6,319.439269406393,151276.269158198,17520,1032,0
77032,33.33,-116.14,17520,19.506172062693,97.9589018954547,17482,44.4,0,1.5,5,7.3,10.3,18.3,28.5,34,37.7,41.6299999999999,322.056278538813,151739.918974219,17520,1031,0
77033,33.33,-116.1,17520,21.9409646118721,98.514199994181,17520,46.8,0.8,4,7.5,9.8,12.8,20.8,30.9,36.5,40.1,44.1,314.766666666667,144996.927115323,17520,1010,0
77034,33.33,-116.06,17520,22.5278139269407,98.4714833194474,17520,47.4,1.4,4.6,8,10.4,13.4,21.4,31.5,37,40.7,44.7,306.8975456621,139665.83646866,17520,1005,0
77035,33.33,-116.02,17520,23.3499143835617,98.4109880627708,17520,48.2,2.3,5.4,8.9,11.2,14.1,22.2,32.4,37.8,41.4,45.4,305.441666666667,138697.068576025,17520,1003,0
77036,33.33,-115.98,17520,23.5043778538813,98.4038046816941,17520,48.3,2.4,5.57,9,11.3,14.3,22.4,32.5,38,41.55,45.6,304.859646118721,137065.807515831,17520,1003,0
77037,33.33,-115.94,17520,23.8091495433791,98.4823165322333,17520,48.5,2.7,5.9,9.3,11.5,14.6,22.7,32.9,38.2,41.8,45.8,294.880993150685,131563.276834898,17520,1004,0
77038,33.33,-115.9,17520,23.8233732876713,98.5476350612883,17520,48.5,2.8,5.8,9.3,11.55,14.6,22.8,32.9,38.2,41.8,45.8,299.932933789954,136050.24876977,17520,1006,0
77039,33.33,-115.86,17520,23.8403367579908,98.6869366980455,17520,48.4,2.8,5.8,9.3,11.5,14.6,22.8,32.9,38.2,41.7,45.8,299.798230593607,135720.245204924,17520,1007,0
77040,33.33,-115.82,17520,23.869691780822,98.9600916910572,17520,48.4,2.8,5.8,9.3,11.45,14.5,22.9,33,38.2,41.7,45.7,301.737385844749,136344.025270424,17520,1008,0
77041,33.33,-115.78,17520,23.8890410958903,99.1607977561725,17520,48.3,2.8,5.8,9.3,11.4,14.5,23,33.05,38.2,41.7,45.7,299.098059360731,136031.192963862,17520,1009,0
77042,33.33,-115.74,17520,23.907203196347,99.3377961616889,17520,48.3,2.6,5.8,9.2,11.4,14.5,23,33.1,38.2,41.65,45.7,291.719920091324,132242.709324038,17520,1009,0
77043,33.33,-115.7,17520,23.9147945205479,99.4121197134701,17520,48.3,2.5,5.8,9.25,11.4,14.5,23,33.1,38.2,41.6,45.7,293.33350456621,133070.674372554,17520,1010,0
77044,33.33,-115.66,17520,23.9720262557077,100.63727153764,17520,48.3,2.1,5.7,9.1,11.3,14.5,23.1,33.3,38.3,41.6,45.7,290.726883561644,129652.276964318,17520,1010,0
77045,33.33,-115.62,17520,23.9613984018265,100.670822748966,17520,48.3,2.1,5.7,9.1,11.3,14.5,23.1,33.3,38.2,41.6,45.7,309.000799086758,137426.222728969,17520,1011,0
77046,33.33,-115.58,17520,23.6775342465755,101.314248386292,17520,48,1.4,5.3,8.7,10.9,14.15,22.8,33,38,41.35,45.4,318.824315068493,144154.048133008,17520,1012,0
77047,33.33,-115.54,17520,23.5010616438354,101.398175709426,17520,47.9,1.2,5.1,8.6,10.7,14,22.7,32.9,37.8,41.2,45.3,319.155308219178,144680.608505424,17520,1014,0
77048,33.33,-115.5,17520,23.1929737442923,101.629247392427,17520,47.6,0.9,4.8,8.2,10.4,13.6,22.3,32.6,37.5,40.9,45,319.914783105023,145515.38237177,17520,1015,0
77049,33.33,-115.46,17520,22.7953710045662,102.120956366718,17520,47.3,0.4,4.3,7.8,10,13.2,21.9,32.2,37.1,40.6,44.6,321.492123287671,146787.493858863,17520,1016,0
77050,33.33,-115.42,17520,22.5584075342465,102.556544412934,17520,47.1,0.1,4,7.5,9.7,13,21.7,31.9,36.95,40.4,44.5,320.451883561644,146780.288454677,17520,1017,0
77051,33.33,-115.38,17520,21.6818498429917,102.971122534263,17515,46.3,0,3.1,6.6,8.8,12.1,20.8,31,36.1,39.5,43.6,323.338641552511,148900.021681566,17520,1020,0
77052,33.33,-115.34,17520,21.0233451469075,102.842559071744,17494,45.6,0,2.3,5.9,8.1,11.4,20.1,30.3,35.4,38.9,43,327.142579908676,151656.515887612,17520,1024,0
77053,33.33,-115.3,17520,20.24810460515,102.695774825487,17437,44.9,0,1.37,4.9,7.1,10.5,19.3,29.5,34.7,38.1,42.2,327.916837899543,152806.829261544,17520,1026,0
77054,33.33,-115.26,17520,20.4510176001834,103.131233197889,17443,45.2,0.1,1.5,5.1,7.3,10.7,19.5,29.8,34.9,38.3,42.4,328.631678082192,152491.953091976,17520,1024,0
77374,33.37,-116.74,17520,14.5601605061215,73.0456868869501,17071,37.7,0,-1.9,1.9,4,6.5,12.7,22,27.2,31,35.2,316.219235159817,160268.116611521,17520,1067,0
77375,33.37,-116.7,17520,14.461642228739,73.197014136758,17050,37.6,0,-2,1.7,3.8,6.3,12.6,21.9,27.1,30.9,35.1,317.146347031963,162879.13743741,17520,1071,0
77376,33.37,-116.66,17520,13.8897308194,73.2197961089784,16866,36.9,0,-2.9,0.8,2.9,5.4,11.85,21.3,26.5,30.3,34.3299999999999,313.727226027397,161950.479902552,17520,1071,0
77377,33.37,-116.62,17520,13.6334128735907,73.1290917223179,16763,36.6,0,-3.3,0.3,2.5,5,11.5,21.1,26.2,30,34.0299999999999,317.050171232877,164487.29692905,17520,1074,0
77378,33.37,-116.58,17520,13.4648790810157,73.9425073014184,16540,36.3,0,-3.9,-0.4,1.8,4.5,11.2,20.9,26,29.8,33.8,321.144863013699,164999.461289919,17520,1074,0
77379,33.37,-116.54,17520,13.3651215066829,74.2939647765346,16460,36.2,0,-4.2,-0.7,1.6,4.2,11,20.75,25.9,29.7,33.7,326.229965753425,163214.208828567,17520,1069,0
77380,33.37,-116.5,17520,17.4990339275446,85.3707483909384,17390,41.4,0,0.5,3.9,6.2,9,16,25.9,31.1,34.8,38.8,321.680878995434,155981.755739157,17520,1052,0
77381,33.37,-116.46,17520,18.8699656946825,88.9386639018486,17490,43.1,0,1.7,5.2,7.5,10.3,17.5,27.5,32.8,36.5,40.5,317.476655251142,148935.648065092,17520,1020,0
77382,33.37,-116.42,17520,20.3220014842724,91.4343217988113,17517,44.7,0.1,2.9,6.5,8.8,11.6,19,29.1,34.4,38,42.1,317.717066210046,148754.137821638,17520,1014,0
77383,33.37,-116.38,17520,19.8006452349683,93.1307447869376,17513,44.3,0,2.2,5.8,8.1,11,18.5,28.6,33.9,37.6,41.6,318.869805936073,148516.903820282,17520,1013,0
77384,33.37,-116.34,17520,19.9430480214697,93.8837868945071,17513,44.4,0,2.3,5.8,8.2,11.1,18.7,28.8,34.1,37.8,41.8,314.060102739726,145584.278652418,17520,1011,0
77385,33.37,-116.3,17520,22.0747374429223,97.8257993488348,17520,46.9,0.8,4.1,7.6,10,13,20.9,31,36.6,40.2,44.2,309.732933789954,141748.870449064,17520,1004,0
77386,33.37,-116.26,17520,22.0933732876711,98.0016325497269,17520,46.9,0.8,4.1,7.6,10,13,20.9,31,36.6,40.3,44.2,309.475171232877,142342.863017254,17520,1007,0
77387,33.37,-116.22,17520,16.8168552432054,93.0363178089675,17146,41.3,0,-1.6,1.9,4.3,7.3,15.2,25.4,31,34.6,38.6,325.367408675799,156249.740738077,17520,1042,0
77388,33.37,-116.18,17520,16.1079007835975,91.1714606708064,16973,40.4,0,-2.5,1.1,3.5,6.4,14.4,24.5,30.1,33.7,37.7,325.893607305936,159269.084062111,17520,1056,0
77389,33.37,-116.14,17520,19.9113498685563,98.7264483006289,17498,44.8,0,1.8,5.3,7.7,10.7,18.7,28.9,34.5,38.1,42.1,319.699029680365,150355.423596312,17520,1029,0
77390,33.37,-116.1,17520,21.7260559360731,98.9671417013081,17520,46.6,0.5,3.7,7.2,9.5,12.5,20.6,30.75,36.3,39.9,43.9,309.835787671233,143979.524548277,17520,1013,0
77391,33.37,-116.06,17520,22.6317180365296,98.8931334144131,17520,47.5,1.4,4.6,8.1,10.4,13.4,21.5,31.65,37.2,40.8,44.7,304.435787671233,139273.780339125,17520,1004,0
77392,33.37,-116.02,17520,23.7017123287673,98.7336439654168,17520,48.5,2.5,5.7,9.2,11.5,14.5,22.6,32.7,38.2,41.7,45.8,302.255936073059,136391.424988998,17520,1000,0
77393,33.37,-115.98,17520,23.7922945205478,98.7072309926529,17520,48.5,2.6,5.8,9.3,11.5,14.5,22.7,32.8,38.3,41.8,45.8,297.075,133538.664504242,17520,1002,0
77394,33.37,-115.94,17520,23.842203196347,98.7544400340567,17520,48.5,2.7,5.8,9.3,11.5,14.6,22.8,32.9,38.3,41.8,45.8,299.46198630137,135625.619994473,17520,1003,0
77395,33.37,-115.9,17520,23.8526369863012,98.8020194172749,17520,48.5,2.8,5.8,9.3,11.5,14.6,22.8,32.9,38.2,41.8,45.8,298.630650684931,135442.446426204,17520,1005,0
77396,33.37,-115.86,17520,23.8758904109589,98.9594312523302,17520,48.4,2.8,5.8,9.3,11.5,14.5,22.9,33,38.2,41.7,45.8,306.280308219178,137778.717644062,17520,1006,0
77397,33.37,-115.82,17520,23.9150399543379,99.2766257761308,17520,48.3,2.8,5.8,9.3,11.4,14.5,23,33.1,38.2,41.7,45.7,306.245433789954,136412.604180299,17520,1008,0
77398,33.37,-115.78,17520,23.9160559360731,99.5258127441725,17520,48.3,2.7,5.77,9.2,11.4,14.5,23,33.1,38.2,41.6,45.7,304.078139269406,134453.766198246,17520,1009,0
77399,33.37,-115.74,17520,23.88875,99.7574960114733,17520,48.2,2.4,5.7,9.2,11.3,14.4,23,33.2,38.2,41.6,45.6,305.261815068493,136171.292770948,17520,1010,0
77400,33.37,-115.7,17520,23.951044520548,99.855046571453,17520,48.2,2.4,5.7,9.2,11.3,14.5,23.1,33.2,38.2,41.6,45.6,309.767808219178,139196.545204842,17520,1010,0
77401,33.37,-115.66,17520,23.9222488584475,100.818471796052,17520,48.1,2,5.6,9.1,11.2,14.4,23.1,33.3,38.2,41.5,45.6,316.761244292237,143402.671515777,17520,1011,0
77402,33.37,-115.62,17520,23.8531963470319,100.851601176126,17520,48.1,1.9,5.5,9,11.1,14.3,23,33.2,38.1,41.5,45.5,318.65850456621,144456.683248642,17520,1012,0
77403,33.37,-115.58,17520,23.4966324200913,100.920525219064,17520,47.7,1.5,5.2,8.6,10.7,13.9,22.7,32.9,37.8,41.1,45.2,319.117694063927,145094.710503714,17520,1014,0
77404,33.37,-115.54,17520,23.0102968036528,101.391811316663,17520,47.3,0.8,4.6,8.1,10.2,13.4,22.2,32.4,37.3,40.6,44.7,320.981792237443,146422.710382527,17520,1017,0
77405,33.37,-115.5,17520,22.5939954337899,101.608169890954,17520,46.9,0.3,4.2,7.6,9.8,13,21.8,32,36.9,40.25,44.3,322.391038812785,147544.529710232,17520,1018,0
77406,33.37,-115.46,17520,22.1593903413633,102.07003426893,17518,46.6,0,3.7,7.1,9.3,12.6,21.3,31.5,36.5,39.9,43.9299999999999,321.955707762557,148009.321629591,17520,1019,0
77407,33.37,-115.42,17520,21.7596802740509,102.48199418805,17515,46.2,0.1,3.2,6.7,8.9,12.2,20.9,31.1,36.1,39.5,43.6,323.717180365297,149102.793631424,17520,1020,0
77408,33.37,-115.38,17520,20.0734354385361,101.490951580518,17433,44.5,0,1.3,4.9,7,10.35,19.1,29.4,34.4,37.8,41.9,327.853253424658,152414.840785136,17520,1025,0
77409,33.37,-115.34,17520,19.9584997704316,101.646995418928,17424,44.5,0,1.2,4.7,6.9,10.2,19,29.2,34.3,37.7,41.8,329.179737442922,153388.226326068,17520,1027,0
77410,33.37,-115.3,17520,19.9382084409991,102.526936723518,17415,44.6,0,1,4.6,6.8,10.1,19,29.2,34.3,37.8,41.8,331.40850456621,154276.644176792,17520,1026,0
77411,33.37,-115.26,17520,19.9795750789549,102.879552363362,17415,44.6,0,1,4.6,6.8,10.2,19,29.3,34.4,37.8,41.9,330.957248858447,154131.360750021,17520,1026,0
77732,33.41,-116.74,17520,14.4649674429519,73.3262089966524,17047,37.7,0,-2.03,1.8,3.8,6.4,12.5,21.8,27.1,31,35.2,315.944406392694,160875.32666546,17520,1069,0
77733,33.41,-116.7,17520,14.081307914773,72.8141146391574,16943,37.2,0,-2.6,1.2,3.3,5.8,12.1,21.4,26.7,30.5,34.7,318.009760273973,163031.145803489,17520,1072,0
77734,33.41,-116.66,17520,13.040932454496,71.4801682886777,16537,35.9,0,-4.1,-0.4,1.7,4.3,10.7,20.2,25.4,29.2,33.3,320.904166666667,165522.087910067,17520,1075,0
77735,33.41,-116.62,17520,12.4742355920686,70.1125317312495,16189,35.1,0,-5,-1.3,0.8,3.4,9.9,19.4,24.6,28.4,32.5,325.162956621005,166967.833652549,17520,1077,0
77736,33.41,-116.58,17520,13.3171193016489,73.3512789032573,16496,36.2,0,-4.1,-0.5,1.7,4.3,11,20.6,25.8,29.6,33.6,322.226940639269,161943.477920222,17520,1069,0
77737,33.41,-116.54,17520,15.110107476361,79.1893956597759,17027,38.5,0,-2,1.5,3.7,6.4,13.3,23,28.2,32,36,323.817408675799,158807.819675199,17520,1058,0
77738,33.41,-116.5,17520,16.5153712498553,83.7625705456287,17266,40.3,0,-0.629999999999998,2.9,5.1,7.9,14.9,24.8,30,33.7,37.7,321.648515981735,154748.951969933,17520,1047,0
77739,33.41,-116.46,17520,18.4834431772594,89.6717931415538,17449,42.7,0,1.1,4.6,7,9.8,17.1,27.1,32.4,36.1,40.1,317.098858447489,151002.527357544,17520,1036,0
77740,33.41,-116.42,17520,17.9625007192588,90.9730482057062,17379,42.2,0,0.2,3.8,6.1,9,16.6,26.65,31.95,35.6,39.6,322.645547945205,153834.132590512,17520,1043,0
77741,33.41,-116.38,17520,19.7680418261814,94.7506477596183,17501,44.3,0,2,5.5,7.9,10.8,18.5,28.6,34,37.7,41.6299999999999,319.090011415525,151075.602891275,17520,1027,0
77742,33.41,-116.34,17520,20.083217222476,95.7684653955581,17512,44.7,0,2.2,5.8,8.2,11.1,18.9,29,34.4,38.1,42,315.113869863014,148399.921789459,17520,1024,0
77743,33.41,-116.3,17520,20.7443562660576,98.763621652215,17515,45.6,0,2.6,6.2,8.6,11.6,19.5,29.7,35.4,38.9,42.9,315.600856164384,148715.162040458,17520,1023,0
77744,33.41,-116.26,17520,19.6499399347864,98.3431935032574,17481,44.4,0,1.4,5,7.4,10.4,18.4,28.6,34.2,37.8,41.8,320.794121004566,153855.680369562,17520,1039,0
77745,33.41,-116.22,17520,15.9797833935019,91.2751405070565,16897,40.2,0,-2.8,0.7,3.2,6.2,14.2,24.4,30,33.5,37.5,329.257648401826,162005.702778413,17520,1059,0
77746,33.41,-116.18,17520,17.5666782588535,95.062886235277,17253,42.1,0,-0.9,2.7,5.1,8.1,16.1,26.3,31.9,35.5,39.4,320.744349315069,152511.595521494,17520,1036,0
77747,33.41,-116.14,17520,20.3042097446735,99.3988483800889,17507,45.1,0,2.1,5.6,8.1,11.1,19.2,29.3,34.9,38.5,42.5,309.20850456621,143569.421275932,17520,1011,0
77748,33.41,-116.1,17520,22.1360159817351,99.3407828024153,17520,47,0.8,4,7.5,9.9,12.9,21,31.2,36.7,40.3,44.3,305.598801369863,140428.844852711,17520,1002,0
77749,33.41,-116.06,17520,22.1313242009131,99.2274872583228,17520,46.9,0.8,4,7.5,9.9,12.9,21,31.2,36.7,40.3,44.2,302.79252283105,138300.248234542,17520,1000,0
77750,33.41,-116.02,17520,23.8281678082192,99.002630811499,17520,48.6,2.6,5.77,9.2,11.6,14.6,22.8,32.9,38.3,41.9,45.9,293.259132420091,133503.638765873,17520,999,0
77751,33.41,-115.98,17520,23.8348744292237,98.9539044308316,17520,48.6,2.6,5.77,9.3,11.5,14.6,22.8,32.9,38.3,41.8,45.9,297.202397260274,134749.975814788,17520,1001,0
77752,33.41,-115.94,17520,23.8647089041094,98.9743575269953,17520,48.5,2.7,5.8,9.3,11.5,14.6,22.8,33,38.3,41.8,45.8,294.561015981735,133967.731535721,17520,1003,0
77753,33.41,-115.9,17520,23.8771518264839,99.0353766696823,17520,48.4,2.7,5.8,9.3,11.5,14.6,22.9,33,38.25,41.8,45.8,301.148573059361,135959.473843485,17520,1004,0
77754,33.41,-115.86,17520,23.9212214611871,99.3143369975864,17520,48.4,2.8,5.77,9.3,11.5,14.5,23,33.1,38.3,41.7,45.7,303.792579908676,136336.40026459,17520,1006,0
77755,33.41,-115.82,17520,23.8953652968037,99.5814397889207,17520,48.3,2.7,5.7,9.2,11.3,14.5,23,33.1,38.2,41.6,45.6299999999999,303.458961187215,135234.773245795,17520,1008,0
77756,33.41,-115.78,17520,23.6088698630135,99.869778048022,17520,47.9,2.2,5.37,8.9,11,14.15,22.8,32.9,37.9,41.3,45.3,316.144863013699,143121.524421357,17520,1010,0
77757,33.41,-115.74,17520,23.8525913242009,100.128583957638,17520,48.1,2.2,5.6,9.1,11.2,14.4,23,33.2,38.1,41.5,45.5,314.425970319635,142580.011186918,17520,1010,0
77758,33.41,-115.7,17520,23.9003367579908,100.842619328338,17520,48.1,2,5.6,9,11.1,14.3,23.1,33.3,38.2,41.5,45.5,313.871289954338,142722.418332021,17520,1010,0
77759,33.41,-115.66,17520,23.312151826484,100.919576624015,17520,47.4,1.3,5,8.4,10.5,13.7,22.5,32.7,37.6,40.9,44.9,318.03350456621,145046.739159351,17520,1014,0
77760,33.41,-115.62,17520,22.8334360730594,100.939765577283,17520,47,0.9,4.5,8,10,13.3,22.1,32.2,37.1,40.4,44.4,321.183847031963,147792.486604776,17520,1018,0
77761,33.41,-115.58,17520,22.3318550228311,100.983891301545,17520,46.5,0.3,4,7.4,9.5,12.8,21.6,31.7,36.6,39.9,43.9,324.829566210046,150738.795084448,17520,1023,0
77762,33.41,-115.54,17520,21.5635190682805,100.965699610884,17516,45.7,0,3.2,6.7,8.8,12,20.8,31,35.8,39.1,43.2,325.478767123288,151411.428169468,17520,1025,0
77763,33.41,-115.5,17520,21.5230659434769,101.547910320821,17515,45.8,0,3.1,6.55,8.7,11.9,20.7,30.9,35.8,39.1,43.2,327.45747716895,151831.224974056,17520,1024,0
77764,33.41,-115.46,17520,20.6864617322113,101.024464632447,17469,45,0,2.17,5.6,7.8,11,19.8,30,34.9,38.3,42.4,327.974257990868,152801.349357279,17520,1026,0
77765,33.41,-115.42,17520,20.6203573269198,101.157245044685,17463,44.9,0,2,5.5,7.7,11,19.8,29.9,34.9,38.3,42.3,328.378595890411,153033.697572528,17520,1025,0
77766,33.41,-115.38,17520,20.1330006882312,101.574832888099,17436,44.6,0,1.4,4.9,7.1,10.4,19.2,29.4,34.45,37.85,41.9,331.173801369863,154631.059522519,17520,1028,0
77767,33.41,-115.34,17520,19.7850292867807,101.534451681793,17414,44.2,0,0.970000000000002,4.5,6.7,10,18.9,29.1,34.1,37.5,41.6,333.575799086758,156317.543657692,17520,1036,0
77768,33.41,-115.3,17520,19.5852509918922,102.311485156954,17391,44.2,0,0.570000000000002,4.15,6.4,9.7,18.6,28.9,33.9,37.4,41.4,331.292865296804,155453.100993667,17520,1034,0
77769,33.41,-115.26,17520,19.7239050465571,102.822084720994,17398,44.4,0,0.6,4.3,6.5,9.9,18.8,29,34.1,37.6,41.6,330.943835616438,154816.052898805,17520,1027,0
