opt_wo_fval,opt_wo_vio,opt_wo_sohmin,opt_wo_mttfmin,opt_wo_time,opt_fval,opt_vio,opt_sohmin,opt_mttfmin,opt_time,rdtsh_fval,rdtsh_vio,rdtsh_sohmin,rdtsh_mttfmin,rdtsh_time,tsh_fval,tsh_vio,tsh_sohmin,tsh_mttfmin,tsh_time,srigh_fval,srigh_vio,srigh_sohmin,srigh_mttfmin,srigh_time
29,0.586206896551724,0.862912243949514,0.8405404624681,3.587232288,35,0.1,0.899982637091018,0.90221470749289,10.545456681,34,0,0.916065616631691,0.952654645126055,0.026530632,40,0.1,0.873692143156741,0.853110740406895,0.022807966,18,0.722222222222222,9.74889106089317e-34,0.180936333359439,0.490736011
27,0.574074074074074,0.864839864676819,0.845479026487008,6.265036953,32,0.125,0.899981616039091,0.90400164727868,11.317300164,37,0,0.913976137667987,0.954431988387603,0.024139327,37,0.256756756756757,0.861988572607065,0.847255141340972,0.021018717,19,0.710526315789474,2.86088046180966e-13,0.22791228901473,0.514664849
35,0.542857142857143,0.861082111587347,0.841287627785533,20.102771127,40,0.175,0.899981616039091,0.90114899013949,11.993262102,44,0,0.916428060925287,0.947541373786235,0.026675797,44,0.295454545454545,0.864916732917171,0.849166688860396,0.023274318,20,0.825,2.07353700345588e-58,0.158817537489982,0.548933891
30,0.75,0.860055293522853,0.839922121967027,54.663868244,37,0.162162162162162,0.899982103168624,0.902226963188852,273.590237678,32,0,0.910140497155064,0.946274514235751,0.026260995,36,0.0833333333333333,0.872821447370636,0.854544050869721,0.023102007,18,0.722222222222222,3.1319825495144e-69,0.152647222566509,0.497614914
33,0.742424242424242,0.861777786451453,0.838217246755882,13.664368807,40,0.1875,0.899982103168624,0.900000587011725,38.326125313,38,0,0.919027263645843,0.960340072271297,0.024968808,39,0.153846153846154,0.869482095588235,0.850302016312954,0.021962952,19,0.842105263157895,1.08940174400272e-37,0.177175216504974,0.504665772
33,0.787878787878788,0.858615352336448,0.8405404624681,6.034512595,42,0.154761904761905,0.899982609494639,0.901970091158402,5.491720366,39,0,0.918557467722847,0.954941012473943,0.02503886,49,0.214285714285714,0.87092227793587,0.847800459999931,0.022058104,22,0.863636363636364,0.0532519415111648,0.404833915161496,0.535118641
34,0.617647058823529,0.857469220057191,0.837374708496464,9.372701272,38,0.118421052631579,0.899982637091018,0.902910559465103,8.759302659,36,0,0.915005321223179,0.948411042772016,0.027267024,44,0.272727272727273,0.868152071262793,0.853592974651317,0.024005773,21,0.642857142857143,7.81927426934181e-06,0.286582149005544,0.575939024
34,0.661764705882353,0.857469220057191,0.837374708496464,12.976430492,41,0.158536585365854,0.899981616039091,0.901149371765903,30.42594415,33,0,0.910699719816956,0.947776512665692,0.024188578,46,0.173913043478261,0.869995620499846,0.849799261906461,0.020965913,18,0.722222222222222,1.75438826011185e-31,0.183860830481495,0.488249465
29,0.603448275862069,0.856787251130763,0.839076244486449,12.454459807,32,0.15625,0.899982103168624,0.901149371765903,20.388182496,34,0,0.915046271487511,0.953062398588615,0.026611903,41,0.329268292682927,0.870974460565728,0.849165820574363,0.023316052,18,0.611111111111111,1.73720175440775e-06,0.277345925420433,0.490497419
33.9999999999899,0.691176470588442,0.860326233187722,0.838217246755882,4.847787629,41,0.195121951219512,0.899982103168624,0.90114899013949,44.08790795,38,0,0.909748168662644,0.928975854875059,0.026678493,46,0.173913043478261,0.868909017724411,0.849712112359004,0.023634016,21,0.928571428571429,5.05824104704348e-08,0.261931029035458,0.568731168
36,0.611111111111111,0.861988572607065,0.840702112410049,5.390275158,44,0.136363636363636,0.899981616039091,0.901913837407058,57.467573128,42,0,0.916518754408304,0.94779651563998,0.023843347,46,0.0869565217391304,0.861988572607065,0.846907116886034,0.020609699,21,0.738095238095238,6.9932226195663e-16,0.218259418309254,0.492518049
34,0.647058823529412,0.855051713353983,0.836475050750311,37.239120405,39,0.205128205128205,0.899981616039091,0.90114899013949,11.798744536,34,0,0.914848765819321,0.947193030269435,0.027912706,36,0.138888888888889,0.872807653592347,0.85353509083219,0.024024297,17,0.823529411764706,3.89530502455733e-16,0.218618812794399,0.492599054
31.9999999999748,0.54687500000043,0.859618171375923,0.839560084474094,11.717704753,36,0.125,0.899982103168624,0.90114899013949,15.285030485,40,0,0.914532937574965,0.950236240441531,0.026078526,40,0.275,0.869981593430787,0.850086245368175,0.022643076,19,0.868421052631579,1.60690525704667e-22,0.199702220858512,0.505879057
32.9999999999328,0.651515151516479,0.858615352336448,0.840369896450628,7.476826074,42,0.142857142857143,0.899982609494639,0.903168107878423,9.15282894,31,0,0.91632030226547,0.96028987654691,0.025496657,49,0.224489795918367,0.870530171650437,0.848802018212898,0.022665827,20,0.875,9.61546610515496e-06,0.289415242990424,0.536158265
33,0.727272727272727,0.857201177596068,0.838755515072842,11.50490794,38,0.157894736842105,0.899982103168624,0.902008407642545,13.631930093,43,0,0.909199778598014,0.929381020532437,0.027082533,53,0.330188679245283,0.871296600970379,0.84932074409191,0.023734741,20,0.75,0.00124282952336131,0.329757745169801,0.549599476
37,0.635135135135135,0.864839864676819,0.844314218942068,15.9386261,43,0.232558139534884,0.899982103168624,0.90114899013949,26.171217348,38,0,0.910975210243631,0.928618848123221,0.026599434,42,0.226190476190476,0.870857962892159,0.8543405245386,0.022891946,24,0.895833333333333,1.53742691847814e-183,0.121843468640456,0.625840982
31,0.693548387096774,0.861988572607064,0.84725514134097,8.681730858,37,0.135135135135135,0.899982637091018,0.900000587011725,16.219790966,35,0,0.91351346925363,0.949609257700728,0.026318863,40,0.125,0.869795700293112,0.849090987439329,0.022968207,18,0.722222222222222,0.0479813330950063,0.404384176802961,0.49909316
33,0.621212121212121,0.858615352336448,0.838217246755882,14.350742712,41,0.146341463414634,0.899983071376193,0.902058573639536,118.460995694,35,0,0.915046271487511,0.955601944635928,0.027073148,43,0.0930232558139535,0.867481022835717,0.85005199115318,0.022752653,22,0.727272727272727,2.03915070919801e-170,0.123991845536754,0.592705223
32,0.734375,0.859618171375923,0.839560084474094,10.693082375,37,0.162162162162162,0.899982609494639,0.90114899013949,25.351717805,36,0,0.915541456845352,0.949043748112221,0.026676028,44,0.25,0.868600481428197,0.851916622389642,0.023270666,24,0.75,0.0361624945710155,0.394686312157097,0.587903678
41,0.695121951219512,0.855051713353983,0.836475050750311,9.397852759,53,0.150943396226415,0.899982103168624,0.901970091158402,236.159611965,43,0,0.917993032007364,0.95457647893415,0.025910286,51,0.0980392156862745,0.860407513147739,0.841164499294498,0.022843329,23,0.652173913043478,9.98419139420382e-31,0.187267130402558,0.587107869
30,0.533333333333333,0.860055293522853,0.84149414844727,13.9074155,35,0.0571428571428571,0.899987632036876,0.903757050837894,12.141575744,36,0,0.912968102112873,0.947541373786235,0.025016405,42,0.285714285714286,0.866170264074454,0.844977518683707,0.021633097,23,0.652173913043478,0.0788354327746542,0.420547895078197,0.571383368
37,0.716216216216216,0.856787251130763,0.839076244486449,11.531955938,42,0.130952380952381,0.899982609494639,0.900000587011725,15.25959437,44,0,0.913454210538813,0.943483382694891,0.027065746,44,0.284090909090909,0.869795700293112,0.849090987439329,0.023921416,20,0.85,2.54929796145677e-22,0.200600396696077,0.544756829
28,0.553571428571429,0.858615352336448,0.840577825345765,3.87859574,32.9999999999635,0.121212121212255,0.899981616039091,0.901913837407058,8.694942308,31,0,0.907671451680578,0.925759047366796,0.022532108,38,0.131578947368421,0.872573142504892,0.850364768208562,0.020602529,19,0.763157894736842,0.000455096099034574,0.321010191115405,0.486189433
33.9999999999833,0.632352941176781,0.861768105793943,0.842568037299425,7.802314965,38,0.0921052631578947,0.899982103168624,0.900000587011725,8.967958582,37,0,0.916930969903227,0.950190170957647,0.025950983,41,0.134146341463415,0.872699986518692,0.861004125317475,0.022794552,17,0.882352941176471,9.40739685276714e-27,0.191737697770533,0.483494187
31,0.709677419354839,0.856787251130763,0.838755515072842,3.362098038,41,0.158536585365854,0.899981616039091,0.903244387497686,16.722598914,36,0,0.90161866793884,0.922104534731468,0.025266661,47,0.446808510638298,0.861584988314294,0.845627920487123,0.022121767,21,0.761904761904762,8.86951099949969e-11,0.237715046105596,0.560141915
32,0.65625,0.857201177596068,0.838755515072842,9.920893649,37,0.108108108108108,0.899984844326364,0.902058573639536,8.573313661,36,0,0.914848765819321,0.954005866324811,0.025992474,37,0.135135135135135,0.861210360186885,0.846060640373606,0.022708146,17,0.823529411764706,0.00103749002947766,0.329458116867065,0.471479946
37,0.648648648648649,0.855051713353983,0.836475050750311,14.597930338,45,0.122222222222222,0.899982637091018,0.90221470749289,366.362922173,48,0,0.903611352239122,0.920688864621483,0.025886457,55,0.145454545454545,0.867870017307163,0.853506536374114,0.022765113,24,0.791666666666667,2.58926639492291e-128,0.129723826343898,0.565642456
37,0.824324324324324,0.856787251130763,0.839076244486449,13.268356205,49,0.173469387755102,0.899981616039091,0.901913837407058,51.710996198,41,0,0.916318366323867,0.950895675845708,0.027146221,55,0.0727272727272727,0.876193775980543,0.86614273863477,0.024028982,21,0.833333333333333,0.000454270800479496,0.322109050943979,0.564731672
35,0.657142857142857,0.858615352336448,0.839922121967027,5.272549189,44,0.147727272727273,0.899981616039091,0.902008407642545,13.407809721,40,0,0.916636262052351,0.949043748112221,0.027482673,43,0.209302325581395,0.866170264074454,0.844977518683707,0.024280316,22,0.772727272727273,3.96108319444772e-37,0.172661644388638,0.566876451
35,0.828571428571429,0.856787251130763,0.837374708496464,11.5023867,48,0.15625,0.899981616039091,0.902058573639536,7.014345783,39,0,0.914436065998314,0.950042590000066,0.026773692,54,0.444444444444444,0.865817963398503,0.847800459999931,0.023140417,22,0.681818181818182,0.00861973963517891,0.360992615840629,0.547272261
38,0.763157894736842,0.860247089556518,0.838217246755882,5.893778692,47,0.159574468085106,0.899982103168624,0.900000587011725,21.425799562,52,0,0.91845803600131,0.955601944635928,0.028593999,49,0.193877551020408,0.869166796927129,0.848022062974527,0.025563743,25,0.82,1.07402248433692e-227,0.115110077559853,0.65094109
34,0.617647058823529,0.856787251130763,0.839076244486449,15.198600116,47,0.170212765957447,0.899982637091018,0.902008407642545,51.496950666,36,0,0.915513852626907,0.947912151045166,0.026510561,52,0.278846153846154,0.868506133661865,0.848038376402282,0.0223236,24,0.791666666666667,6.92155193883416e-99,0.138278893541599,0.607760506
41,0.841463414634146,0.856787251130763,0.838755515072842,81.505143353,57,0.184210526315789,0.899982202296831,0.90114899013949,227.69169859,40,0,0.916428060925287,0.947541373786235,0.029277049,67,0.253731343283582,0.867408892715747,0.846523170086571,0.024988968,22,0.909090909090909,4.0761386660079e-44,0.163987986239494,0.570260701
37,0.621621621621622,0.857201177596068,0.838755515072842,8.660508129,44,0.170454545454545,0.899982609494639,0.902008407642545,60.51220074,45,0,0.912968102112873,0.951687941665873,0.029393869,49,0.244897959183673,0.866727536420772,0.851280551941073,0.025607765,20,0.8,1.6173322323343e-08,0.261401558570393,0.535607466
35,0.628571428571429,0.856787251130763,0.839076244486449,3.749501252,44,0.136363636363636,0.899981616039091,0.901913837407058,9.828442988,47,0,0.915005321223179,0.948568820587848,0.025203097,43,0.186046511627907,0.861988572607065,0.847255141340972,0.02173551,20,0.875,0.00063718716471925,0.32257945403536,0.507808366
26,0.692307692307692,0.859618171375923,0.839560084474094,1.465773779,31.9999999999951,0.109375000000017,0.899987512345169,0.90114899013949,7.464183855,30,0,0.916597525346462,0.954169507471538,0.023267137,34,0.5,0.864916732917171,0.849166688860396,0.019792584,14,0.714285714285714,8.54395872561016e-79,0.148187774939643,0.382163465
32,0.5,0.866212936562382,0.844711948391732,10.061772096,36,0.152777777777778,0.899982637091018,0.90114899013949,41.245541055,41,0,0.918108514172487,0.958938372080471,0.028231327,49,0.173469387755102,0.878204625792891,0.860907185393909,0.024723494,21,0.761904761904762,2.58890026240175e-12,0.23518483532403,0.572082161
30,0.55,0.86250632416981,0.842977931895174,5.109015582,35,0.171428571428571,0.899982103168624,0.902058573639536,35.105226804,36,0,0.918756142301606,0.958702608253715,0.029479187,47,0.24468085106383,0.883853290083161,0.876536734593586,0.025218355,23,0.478260869565217,0.0134506458775351,0.369069564435648,0.624647434
29,0.775862068965517,0.867072926910278,0.842977931895174,10.816384028,33,0.196969696969697,0.899982103168624,0.901913837407058,11.548965834,30,0,0.922245386675547,0.961799052120737,0.026815541,37,0.108108108108108,0.894845123032531,0.893665721428464,0.022654075,20,0.6,8.47274452579422e-10,0.251721686377585,0.53832431
30,0.55,0.857469220057191,0.837374708496464,5.696679365,34,0.102941176470588,0.899983071376193,0.903757050837894,12.218379732,38,0,0.917107632215907,0.958862457713949,0.027747315,42,0.130952380952381,0.892673452995427,0.893081631203624,0.023957195,22,0.568181818181818,7.9210493318969e-12,0.235343539784791,0.545041412
35,0.485714285714286,0.860247089556518,0.838217246755882,20.897151411,40,0.0875,0.899983071376193,0.902008407642545,299.092036967,43,0,0.905478692113373,0.916610920909868,0.029439503,47,0.138297872340426,0.891876374739233,0.884516090379921,0.024853611,22,0.636363636363636,2.63992111805223e-15,0.219588007724697,0.598726295
28,0.571428571428571,0.857469220057191,0.837374708496464,8.36847386,32,0.109375,0.899982103168624,0.902008407642545,26.159450787,34,0,0.911688703805325,0.938230908512381,0.024587295,41,0.195121951219512,0.88284785568894,0.871714290700639,0.021331407,19,0.526315789473684,0.00192004650434871,0.336403924181252,0.481583949
28,0.339285714285714,0.867411851824228,0.844916777389602,4.729791829,30,0.1,0.899983224239469,0.902913280041479,7.981273651,34,0,0.919515399980976,0.952512025353275,0.026390367,34,0.102941176470588,0.878076285048433,0.859395908523774,0.022907588,21,0.571428571428571,0.0527853071455982,0.408233678565802,0.537966758
35.9999999999789,0.569444444444779,0.858615352336448,0.840577825345765,128.524353004,39,0.128205128205128,0.899982609494639,0.9011489901381,18.662324012,41,0,0.914237340624806,0.945196567050434,0.031900412,58,0.137931034482759,0.880755897739085,0.868316080538637,0.027298221,27,0.685185185185185,0.0123709366267701,0.367641965034356,0.71167207
35,0.6,0.858814118690435,0.84093112542322,31.291479925,41,0.0975609756097561,0.899982103168624,0.902008407642545,28.943692362,38,0,0.918296782275891,0.960039731877749,0.030526103,47,0.106382978723404,0.881941145357866,0.868015095692093,0.026148307,25,0.56,2.11068848849559e-144,0.129343645492294,0.670730327
37,0.837837837837838,0.858615352336448,0.838217246755882,15.786891042,48,0.145833333333333,0.899982637091018,0.900656930945654,35.500879428,40,0,0.917107632215907,0.963108846140204,0.032329038,50,0.34,0.880141375285467,0.870371663067838,0.023188748,20,0.875,1.22629577904915e-221,0.115507591991465,0.540897258
34,0.602941176470588,0.862619522541669,0.841360155186132,13.16614582,38,0.171052631578947,0.899982609494639,0.901913837407058,8.185011565,38,0,0.920207880766926,0.959028000947781,0.029044276,44,0.0340909090909091,0.897116464640026,0.900736625635722,0.025845739,21,0.69047619047619,5.23687614998093e-08,0.264986824786044,0.555885958
36.0000000000029,0.652777777777725,0.860247089556518,0.838217246755882,10.557390462,43,0.127906976744186,0.899983071376193,0.900036388037898,284.207857269,41,0,0.914109160579002,0.943246619567861,0.028111959,47,0.117021276595745,0.879999120049744,0.862393273748919,0.024109071,23,0.608695652173913,0.0369011347435541,0.395497485517853,0.580771026
30,0.616666666666667,0.860537161069777,0.838011660069794,7.591259074,36,0.138888888888889,0.899982609494639,0.902417725574552,14.26652266,39,0,0.919142542804021,0.957160206851054,0.027198586,43,0.267441860465116,0.875747548867979,0.86416897087683,0.023894321,21,0.595238095238095,0.000881347170652182,0.324657133939373,0.558746296
32,0.5625,0.862912243949514,0.84155751294304,7.638476166,40,0.175,0.899982609494639,0.90114899013949,23.415766978,37,0,0.919318269564136,0.962914880726762,0.028844336,46,0.0543478260869565,0.894103992637539,0.903994567444336,0.024566142,20,0.475,0.00176895663366795,0.337430880041658,0.539111274
34,0.632352941176471,0.860326233187722,0.839922121967027,30.477220939,39,0.179487179487179,0.899984844326364,0.90114899013949,30.846345375,38,0,0.918758021505386,0.956388139487902,0.028658419,47,0.106382978723404,0.877603861522484,0.85974525106247,0.025247334,24,0.583333333333333,1.14608950747713e-11,0.234872421903441,0.611370659
33,0.575757575757576,0.856787251130763,0.839076244486449,47.289883236,39,0.128205128205128,0.899983071376193,0.90114899013949,18.062026302,40,0,0.914491744789778,0.944295521675175,0.029126989,49,0.0714285714285714,0.888800917314189,0.887650646024233,0.025408116,20,0.6,0.009274664375122,0.360935339911092,0.562689115
31,0.532258064516129,0.857201177596068,0.838011660069794,10.117227714,40,0.15,0.8999856798148,0.903192249316306,27.363307515,41,0,0.915938368736544,0.958106704086545,0.028219115,46,0.173913043478261,0.882371433056512,0.879667100621554,0.023609459,20,0.85,0.145053329503639,0.449165868886418,0.524216836
31,0.758064516129032,0.859618171375923,0.839560084474094,11.583158234,39,0.166666666666667,0.899981616039091,0.90201160739278,20.426102888,30,0,0.920137786040319,0.957359780011878,0.027096254,43,0.162790697674419,0.889639340644016,0.896037499405736,0.022817264,21,0.714285714285714,9.36464080890302e-25,0.194889120225869,0.559223227
34.0000000000001,0.794117647058821,0.855051713353983,0.836475050750311,12.725382898,49,0.173469387755102,0.899981616039091,0.902058573639536,1520.014848786,37,0,0.917107632215907,0.95598508456145,0.025550468,62,0.0887096774193548,0.877897383852296,0.876995663093697,0.022129444,20,0.825,0.0724372341428951,0.415579006045078,0.511871307
27,0.759259259259259,0.860326233187722,0.838217246755882,10.261101817,31,0.112903225806452,0.899982609494639,0.901913837407058,9.590603125,36,0,0.919880457929132,0.960797533428766,0.024285888,33,0.121212121212121,0.885098194055764,0.874465994626441,0.021008688,18,0.583333333333333,0.0661366397554354,0.415755908371492,0.46728757
41,0.780487804878049,0.862619522541669,0.841287627785533,8.924958113,49,0.244897959183673,0.899982103168624,0.901913837407058,15.387329593,43,0,0.906747428685725,0.919644310580762,0.030059124,52,0.0673076923076923,0.893863328594966,0.896794495980244,0.025616846,24,0.583333333333333,7.7981880493182e-41,0.173656062002592,0.604194701
31.9999999999864,0.703125000000298,0.857469220057191,0.837374708496464,9.45893502,37,0.148648648648649,0.899981616039091,0.902417725574552,7.923740851,38,0,0.915502486872523,0.957374423436734,0.025897803,41,0.207317073170732,0.884711995307195,0.872574128389918,0.022850145,19,0.578947368421053,3.03265624885921e-65,0.156167164180802,0.490562037
32,0.703125,0.857469220057191,0.837374708496464,31.618193586,36,0.125,0.899981616039091,0.903192249316306,17.419819803,41,0,0.91873630904011,0.957530931087025,0.027504549,49,0.122448979591837,0.874961046442506,0.86510907186203,0.024021004,19,0.789473684210526,9.2189246526173e-36,0.175136342865768,0.530083273
31,0.451612903225806,0.856787251130763,0.839076244486449,6.019679501,36,0.166666666666667,0.899981616039091,0.90221470749289,24.753957307,39,0,0.912396405043318,0.952403654746264,0.027911436,47,0.138297872340426,0.89404069154522,0.892755689051299,0.024352304,23,0.521739130434783,0.0385217876481333,0.394992334244355,0.607948967
32,0.59375,0.856787251130763,0.837374708496464,15.452204346,35,0.114285714285714,0.899984780229015,0.903757050837894,12.439830172,42,0,0.913911155383571,0.946146485481302,0.028957349,48,0.21875,0.871733626755606,0.852137443162696,0.025192022,22,0.772727272727273,1.18435850044301e-05,0.287734126105735,0.589870931
29,0.482758620689655,0.862619522541669,0.840931125423219,5.434762137,33,0.0757575757575758,0.899983224239469,0.902913280041479,15.180187421,35,0,0.918157336513649,0.9546399320121,0.026207483,47,0.170212765957447,0.876019501460819,0.856924849875785,0.022900419,19,0.631578947368421,0.0492156960056015,0.404016892047082,0.497233451
32,0.65625,0.855051713353983,0.836475050750311,5.411126667,40,0.1875,0.899982609494639,0.902008407642545,8.119238639,36,0,0.910816800973799,0.950230649424777,0.028330634,46,0.0760869565217391,0.894405212960322,0.896899039816065,0.025225818,20,0.575,0.0693184972574371,0.416143126548849,0.523473454
29,0.517241379310345,0.862912243949514,0.84155751294304,5.940370098,33,0.106060606060606,0.899981616039091,0.903192249316306,21.065065471,34,0,0.919065854374468,0.961836497473341,0.028556262,41,0.0731707317073171,0.884368801249466,0.871920903533587,0.024913177,21,0.428571428571429,5.2460292184942e-15,0.22060485143134,0.56078532
34,0.735294117647059,0.860857115420308,0.838011660069794,18.487797722,39,0.153846153846154,0.899982637091018,0.902910559465103,46.564985364,41,0,0.919370581994903,0.963543619129828,0.029124406,55,0.145454545454545,0.890698349466391,0.895057474022464,0.025364435,21,0.738095238095238,0.165936758792776,0.458832482977217,0.561959264
29.999999999999,0.566666666666685,0.855051713353983,0.836475050750311,14.525402876,35,0.142857142857143,0.899982103168624,0.902507994222393,199.297456446,37,0,0.90945211188386,0.932047634079417,0.027017267,42,0.130952380952381,0.882750697595819,0.872329064541015,0.022675828,25,0.46,0.0191937314237258,0.377901196267883,0.627626034
32,0.53125,0.857201177596068,0.838755515072842,8.261640043,35,0.0142857142857143,0.899981616039091,0.90400164727868,8.365456359,38,0,0.912337184135911,0.946009098299891,0.028439899,57,0.228070175438596,0.881515254023359,0.870304966726492,0.025303788,21,0.714285714285714,3.02577476566538e-19,0.204664951850869,0.553785753
29,0.620689655172414,0.857469220057191,0.837374708496464,5.892261484,34,0.161764705882353,0.899982609494639,0.902008407642546,34.729222694,39,0,0.919659452426294,0.958684563451938,0.024983161,41,0.134146341463415,0.894103992637539,0.891844150039456,0.021696016,21,0.595238095238095,0.171628316944546,0.461555997496533,0.516664169
32,0.703125,0.856787251130763,0.838755515072842,21.342044963,45,0.133333333333333,0.899982202296831,0.903489956705149,200.199736771,32,0,0.91873630904011,0.957530931087025,0.026470987,47,0.170212765957447,0.892586211375501,0.895519175832215,0.022808114,20,0.65,4.60243499143723e-20,0.198880637349718,0.540010571
34,0.661764705882353,0.856787251130763,0.838631853022127,97.480360746,39,0.179487179487179,0.899981616039091,0.903192249316306,43.142514457,41,0,0.910331027317255,0.928910183867852,0.02736597,49,0.102040816326531,0.877548605832804,0.868684261909821,0.023501809,20,0.675,0.287610579691784,0.502112032788541,0.555960817
25,0.64,0.862021732442253,0.838011660069794,2.649656107,31,0.0967741935483871,0.899981616039091,0.90400164727868,10.698154827,33,0,0.922723970867726,0.96225988192068,0.024362972,35,0.214285714285714,0.889513070927089,0.887299497620717,0.020648424,17,0.588235294117647,0.258871103093341,0.491799010801424,0.435031127
32.0000000000001,0.421874999999999,0.86308250342654,0.838011660069794,7.418768395,38,0.0526315789473684,0.899981616039091,0.900000587011725,206.358102069,45,0,0.908528865243127,0.923629834036402,0.027561109,48,0.0625,0.892283057978605,0.893860610138967,0.023745177,20,0.7,0.000973568940901349,0.328859783903723,0.51425308
34,0.632352941176471,0.857469220057191,0.837374708496464,9.598708766,40,0.15,0.899981616039091,0.902058573639536,6.745855831,45,0,0.903868798911738,0.928922607772952,0.029654369,51,0.225490196078431,0.867940734742073,0.853787928231517,0.026225221,21,0.714285714285714,0.192639240335414,0.469317350788963,0.568655806
27,0.611111111111111,0.857201177596068,0.838755515072842,12.749770231,33,0.106060606060606,0.899981616039091,0.90400164727868,14.938477299,32,0,0.915292274174854,0.944374012411901,0.024270071,39,0.0769230769230769,0.888005189450583,0.893331713319151,0.021122524,20,0.725,0.747391667723596,0.712336157271669,0.513029836
34,0.705882352941177,0.857469220057191,0.837374708496464,6.733240235,41,0.207317073170732,0.899982609494639,0.90114899013949,18.286146994,37,0,0.918626663861038,0.950706816692605,0.028254422,42,0.107142857142857,0.889227030452225,0.880462602158843,0.023661948,21,0.642857142857143,2.48499150916783e-148,0.129349232003971,0.562823812
38,0.578947368421053,0.857201177596068,0.838755515072842,46.199402178,43,0.162790697674419,0.899982103168624,0.902507994222393,15.963345844,40,0,0.917952391416008,0.955639288408752,0.025588099,47,0.223404255319149,0.875514904523854,0.862692179443472,0.022269368,22,0.704545454545455,0.00124957868487001,0.32948549045792,0.451080973
28,0.607142857142857,0.857632453973231,0.836809262583918,19.12307247,31,0.0645161290322581,0.89998041608159,0.900504711436766,16.693714424,36,0,0.909238675718491,0.938747763145004,0.027955352,43,0.558139534883721,0.862867208984845,0.845753452832324,0.02470277,18,0.722222222222222,0.0607805577697922,0.411129149068742,0.627952679
33,0.757575757575758,0.857201177596068,0.838011660069794,214.855423558,41,0.0609756097560976,0.899989290742221,0.901149371765903,133.179597249,38,0,0.908262027530749,0.926913185663666,0.028068813,50,0.54,0.862867208984845,0.847686372093612,0.024649546,19,0.789473684210526,2.46264919852229e-75,0.148787180967045,0.652170526
39,0.743589743589744,0.857201177596067,0.837251669555148,76.408204509,52,0.134615384615385,0.899982103168624,0.900504711436766,526.027580681,38,0,0.908639900339957,0.924356212216065,0.03643891,55,0.509090909090909,0.86905296025129,0.847659486875297,0.032297022,20,0.8,0,0.103525160171576,0.792076508
34,0.838235294117647,0.857469220057191,0.837374708496464,115.570890014,40,0.15,0.89998041608159,0.900000587011725,157.010161866,38,0,0.904872967941462,0.919501203172408,0.030530257,48,0.583333333333333,0.862867208984845,0.847090629643819,0.026621877,19,0.894736842105263,8.172763279531e-55,0.16088112569114,0.686558402
35,0.8,0.857201177596068,0.838755515072842,36.20676729,41,0.170731707317073,0.899982103168624,0.900000587011725,1381.17322155,33,0,0.908493175925535,0.92477473266882,0.036206092,33,0.454545454545455,0.869493470056824,0.848588137855824,0.031642489,19,0.842105263157895,9.62399427288097e-33,0.184697673773751,0.811408209
34,0.720588235294118,0.858615352336448,0.838011660069794,13.979156598,39,0.0512820512820513,0.899986946937591,0.900000587011725,19.710272547,37,0,0.908477572676756,0.924838094955332,0.035533881,47,0.425531914893617,0.869602511776445,0.849946516051825,0.030217593,20,0.75,2.08738175161208e-11,0.241781420561694,0.793923132
31,0.661290322580645,0.857201177596068,0.838631853022127,80.906374296,37,0.121621621621622,0.899984780229015,0.900504711436766,142.650372468,34,0,0.907865926965501,0.92677447851147,0.036796962,54,0.592592592592593,0.862867208984845,0.847686372093612,0.032778619,26,0.807692307692308,2.04299265249775e-06,0.271724805753211,0.978577622
32,0.703125,0.857854376300699,0.838631853022127,108.890819531,38,0.171052631578947,0.89998041608159,0.902058573639536,21.297200101,37,0,0.912331336281131,0.93593947990378,0.037032442,45,0.5,0.868477342346569,0.849501613713644,0.031860337,23,0.652173913043478,1.39324393455203e-142,0.125770441357496,0.942954481
38,0.684210526315789,0.861777786451453,0.838217246755882,88.129293112,48,0.114583333333333,0.899979839045024,0.899980714484459,146.136615545,34,0,0.908113740981701,0.922676280716566,0.030393304,49,0.693877551020408,0.866647706012301,0.845753452832324,0.02624069,20,0.75,1.197032909095e-55,0.159242902202813,0.662002589
28,0.678571428571429,0.863639493852981,0.841287627785533,9.631691029,34,0.161764705882353,0.899982103168624,0.901788539041951,35.536920531,33,0,0.911863826327937,0.931366421954652,0.034656266,43,0.651162790697674,0.862356620546051,0.848236354134345,0.030762906,21,0.761904761904762,1.43161445867947e-19,0.203339187769502,0.849155677
31,0.935483870967742,0.857201177596068,0.838217246755882,136.349912625,41,0.109756097560976,0.89998041608159,0.903168107878423,361.363175133,36,0,0.911424076411077,0.93593947990378,0.033266483,47,0.659574468085106,0.86860583835989,0.848588137855824,0.028920308,16,0.6875,1.78621667489737e-173,0.122299649593041,0.66503185
29,0.844827586206897,0.857201177596068,0.838631853022127,8.284072703,35,0.171428571428571,0.899984780229015,0.902862639360852,26.136863453,42,0,0.907217974681116,0.92597602755426,0.034671856,37,0.459459459459459,0.865394303268183,0.849668418026408,0.030228229,20,0.5,1.06285297846122e-58,0.160253711406757,0.816459075
30,0.766666666666667,0.858523729969683,0.838631853022127,19.278090975,38,0.118421052631579,0.899987632036876,0.900000587011725,398.383201064,31,0,0.910377293202388,0.927532172028899,0.03172527,50,0.56,0.865394303268183,0.848885024140353,0.027620965,17,0.647058823529412,5.2970167892908e-55,0.159270016877609,0.699014718
